Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99003,Berkeley (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99007,Braxton (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99013,Calhoun (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99017,Doddridge (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99021,Gilmer (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99023,Grant (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99025,Greenbrier (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99027,Hampshire (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99031,Hardy (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99033,Harrison (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99037,Jefferson (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99041,Lewis (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99049,Marion (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99057,Mineral (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99061,Monongalia (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99063,Monroe (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99065,Morgan (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99067,Nicholas (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99071,Pendleton (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99075,Pocahontas (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99077,Preston (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99083,Randolph (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99089,Summers (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99091,Taylor (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99093,Tucker (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99095,Tyler (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99097,Upshur (County),85070
753,No,Yes,Yes,Yes,WV,1985-11-07 00:00:00,DR,Flood,SEVERE STORMS & FLOODING,1985-11-03 00:00:00,1985-11-07 00:00:00,1996-09-16 00:00:00,99101,Webster (County),85070
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,93440,Ward 9 (Police Jury Ward),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99005,Ascension (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99023,Cameron (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99045,Iberia (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99051,Jefferson (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99057,Lafourche (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99063,Livingston (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99075,Plaquemines (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99087,St. Bernard (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99089,St. Charles (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99095,St. John the Baptist (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99103,St. Tammany (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99105,Tangipahoa (Parish),85069
752,No,Yes,Yes,Yes,LA,1985-11-01 00:00:00,DR,Hurricane,HURRICANE JUAN,1985-10-26 00:00:00,1985-11-08 00:00:00,1990-10-18 00:00:00,99109,Terrebonne (Parish),85069
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99001,Barnstable (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99003,Berkshire (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99005,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99007,Dukes (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99009,"Essex (County)(in PMSA 1120,4160,7090)",85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99011,Franklin (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99013,Hampden (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99015,Hampshire (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99017,"Middlesex (County)(in (P)MSA 1120,2600,4560)",85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99021,"Norfolk (County)(in PMSA 1120,1200,6060)",85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99023,"Plymouth (County)(in (P)MSA 1120,1200,5400)",85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99025,Suffolk (County),85065
751,No,No,Yes,Yes,MA,1985-10-28 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99027,"Worcester (County) (in (P)MSA 1120,2600,9240)",85065
750,No,No,Yes,Yes,NY,1985-10-18 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99059,Nassau (County),85059
750,No,No,Yes,Yes,NY,1985-10-18 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-06-30 00:00:00,99103,Suffolk (County),85059
748,No,No,Yes,Yes,RI,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99001,Bristol (County),85060
748,No,No,Yes,Yes,RI,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99003,Kent (County),85060
748,No,No,Yes,Yes,RI,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99005,"Newport (County)(in PMSA 2480,6480)",85060
748,No,No,Yes,Yes,RI,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99007,"Providence (County)(in PMSA 6060,6480)",85060
748,No,No,Yes,Yes,RI,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99009,"Washington (County)(in (P)MSA 5520,6480)",85060
749,No,No,Yes,Yes,NJ,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-10-24 00:00:00,99001,Atlantic (County),85061
749,No,No,Yes,Yes,NJ,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-10-24 00:00:00,99009,Cape May (County),85061
749,No,No,Yes,Yes,NJ,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-10-24 00:00:00,99011,Cumberland (County),85061
749,No,No,Yes,Yes,NJ,1985-10-15 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-10-24 00:00:00,99025,Monmouth (County),85061
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99001,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99003,"Hartford (County)(in PMSA 1170,3280,5440)",85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99005,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99007,"Middlesex (County)(in (P)MSA 3280,5020,5480)",85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99009,"New Haven (County)(in (P)MSA 1160,5480,8880)",85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99011,"New London (County)(in (P)MSA 3280,5520)",85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99013,Tolland (County),85063
747,No,No,Yes,Yes,CT,1985-10-11 00:00:00,DR,Hurricane,HURRICANE GLORIA,1985-09-27 00:00:00,1985-09-27 00:00:00,1994-02-10 00:00:00,99015,Windham (County),85063
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99001,Adjuntas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99007,Aguas Buenas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99009,Aibonito (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99013,Arecibo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99015,Arroyo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99017,Barceloneta (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99019,Barranquitas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99021,Bayamon (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99035,Cayey (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99037,Ceiba (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99039,Ciales (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99041,Cidra (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99043,Coamo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99045,Comerio (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99051,Dorado (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99053,Fajardo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99055,Guanica (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99057,Guayama (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99059,Guayanilla (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99061,Guaynabo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99067,Hormigueros (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99069,Humacao (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99073,Jayuya (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99075,Juana Diaz (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99079,Lajas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99087,Loiza (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99091,Manati (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99095,Maunabo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99101,Morovis (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99103,Naguabo (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99105,Naranjito (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99107,Orocovis (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99109,Patillas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99111,Penuelas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99113,Ponce (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99119,Rio Grande (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99123,Salinas (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99125,San German (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99131,San Sebastian (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99133,Santa Isabel (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99135,Toa Alta (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99137,Toa Baja (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99139,Trujillo Alto (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99141,Utuado (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99145,Vega Baja (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99149,Villalba (Municipio),85064
746,No,Yes,Yes,Yes,PR,1985-10-10 00:00:00,DR,Flood,"SEVERE STORMS, FLOODING & MUDSLIDES",1985-10-04 00:00:00,1985-10-07 00:00:00,1997-10-01 00:00:00,99151,Yabucoa (Municipio),85064
